hs_code,country,buyer_name,annual_usd,shipments,last_date,buyer_type,city,source,product_category
621149,GH,Bonnkudos int'l,,,,Importer,Tema Accra,KOTRA_SNS_2025,의류/패션
621149,US,francocisca,,,,Importer,Kumasi,KOTRA_SNS_2025,의류/패션
621210,US,Home,,,,Importer,Springfield,KOTRA_SNS_2025,의류/패션
621210,US,ME-ME-Me,,,,Importer,Norwalk,KOTRA_SNS_2025,의류/패션
621210,US,Non,,,,Importer,Speonk,KOTRA_SNS_2025,의류/패션
621210,SY,.,,,,Importer,Paris,KOTRA_SNS_2025,의류/패션
621210,US,Breastfeeding bra,,,,Importer,Griffin,KOTRA_SNS_2025,의류/패션
621210,US,Self,,,,Importer,talent,KOTRA_SNS_2025,의류/패션
621210,US,Phoenix LLC,,,,Importer,Malvern,KOTRA_SNS_2025,의류/패션
621210,US,hora moro,,,,Importer,us,KOTRA_SNS_2025,의류/패션
610463,PH,dhong sari-isari store,,,,Importer,Malabon,KOTRA_SNS_2025,의류/패션
621210,FR,aux doigts et  l'oeil,,,,Importer,Concarneau,KOTRA_SNS_2025,의류/패션
621210,US,PreemieLife LLC,,,,Importer,Spring Hope,KOTRA_SNS_2025,의류/패션
621210,US,pets,,,,Importer,Logan,KOTRA_SNS_2025,의류/패션
621210,US,we,,,,Importer,Wenatchee,KOTRA_SNS_2025,의류/패션
621210,FR,Coucou,,,,Importer,Les Mes,KOTRA_SNS_2025,의류/패션
621210,DE,Groupon,,,,Importer,Berlin,KOTRA_SNS_2025,의류/패션
621210,DE,Simone,,,,Importer,Munich,KOTRA_SNS_2025,의류/패션
621210,US,lecha,,,,Importer,Attleboro,KOTRA_SNS_2025,의류/패션
621210,US,Catholic charities long-term healthcare,,,,Importer,towson,KOTRA_SNS_2025,의류/패션
621210,VN,AD2RSAUTOMOBILES ANCIENNES,,,,Importer,NOGENT LE ROTROU,KOTRA_SNS_2025,의류/패션
621210,AX,0750703928.BENARD.07 50703928,,,,Importer,1971.BACHACOU 0750703928.BENARD.07 50703928,KOTRA_SNS_2025,의류/패션
621210,FR,MiLk‘ala,,,,Importer,Guewenheim,KOTRA_SNS_2025,의류/패션
621210,FR,BBCC Import&Export,,,,Importer,Grenoble,KOTRA_SNS_2025,의류/패션
621210,US,ssa,,,,Importer,it,KOTRA_SNS_2025,의류/패션
621210,SG,YouTube,,,,Importer,Woodlands,KOTRA_SNS_2025,의류/패션
621210,PK,Mart Enterprises,,,,Importer,KARACHI,KOTRA_SNS_2025,의류/패션
621210,PK,G,,,,Importer,ISLAMABAD,KOTRA_SNS_2025,의류/패션
621210,PK,Mart Enterprises,,,,Importer,KARACHI,KOTRA_SNS_2025,의류/패션
621210,US,cutABove,,,,Importer,BRADFORD,KOTRA_SNS_2025,의류/패션
621210,NZ,Wellington,,,,Importer,WELLINGTON,KOTRA_SNS_2025,의류/패션
621210,NZ,Little John and Co,,,,Importer,CHRISTCHURCH,KOTRA_SNS_2025,의류/패션
621210,NZ,Deborah hill,,,,Importer,HENDERSON,KOTRA_SNS_2025,의류/패션
621210,AU,CSI,,,,Importer,WHYALLA,KOTRA_SNS_2025,의류/패션
621210,US,nonw,,,,Importer,PHILA PA 19120,KOTRA_SNS_2025,의류/패션
621210,US,BBPLZWM,,,,Importer,EAST ORANGE,KOTRA_SNS_2025,의류/패션
621210,CA,gerts cleaning,,,,Importer,ST. JOHN'S,KOTRA_SNS_2025,의류/패션
621210,US,Mdc group,,,,Importer,LOS ANGELES,KOTRA_SNS_2025,의류/패션
621210,US,South University,,,,Importer,WAYCROSS,KOTRA_SNS_2025,의류/패션
621210,US,leluxe papillons,,,,Importer,SAINT CLOUD,KOTRA_SNS_2025,의류/패션
610419,CN,Xiamen Trans Ocean Limited,,,,Importer,XIAMEN,KOTRA_SNS_2025,의류/패션
