hs_code,country,buyer_name,annual_usd,shipments,last_date,buyer_type,city,source,product_category
210690,NG,ST HYCAL NIGERIA LIMITED,,,,Importer,Lagos,KOTRA_SNS_2025,식품/건강기능식품
210310,NG,Southeast Edibles and Spices Ltd,,,,Importer,Lagos,KOTRA_SNS_2025,식품/건강기능식품
210690,NG,Aspire African youth Empowerment,,,,Importer,Abuja,KOTRA_SNS_2025,식품/건강기능식품
210610,BG,Being incorporrated,,,,Importer,Varna,KOTRA_SNS_2025,식품/건강기능식품
190590,KH,"Tepy Build Co.,Ltd",,,,Importer,Phnom Penh,KOTRA_SNS_2025,식품/건강기능식품
210690,GB,Methoius Consultora Jurdica,,,,Importer,Dundee,KOTRA_SNS_2025,식품/건강기능식품
210690,EC,주에콰도르대사관(Embajada de Corea en Ecuador),,,,Importer,Quito,KOTRA_SNS_2025,식품/건강기능식품
210690,NG,Bae,,,,Importer,Abuja,KOTRA_SNS_2025,식품/건강기능식품
210690,LK,My Paradise Mart,,,,Importer,Colombo,KOTRA_SNS_2025,식품/건강기능식품
200990,TZ,NBC Limited,,,,Importer,"Dar es Salaam, Tanzania",KOTRA_SNS_2025,식품/건강기능식품
210690,CA,Minhee style salon,,,,Importer,Vancouver canada,KOTRA_SNS_2025,식품/건강기능식품
210390,CA,Krunchicken,,,,Importer,Vancouver,KOTRA_SNS_2025,식품/건강기능식품
190590,JO,..,,,,Importer,Amman,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,AALJ SKINCARE PRODUCTS INC,,,,Importer,"MAKATI CITY, PHILIPPINES",KOTRA_SNS_2025,식품/건강기능식품
190230,PH,Barakat Consumer Goods Trading,,,,Importer,"Bulacan, Philippine",KOTRA_SNS_2025,식품/건강기능식품
210390,PH,Apsara furniture mfg corp,,,,Importer,Quezon city philippines,KOTRA_SNS_2025,식품/건강기능식품
210390,NG,Milkaz Farms Enterprise,,,,Importer,nigeria,KOTRA_SNS_2025,식품/건강기능식품
200931,QA,Savest tech company,,,,Importer,Doha,KOTRA_SNS_2025,식품/건강기능식품
220290,UZ,Berad Group Company,,,,Importer,Tashkent,KOTRA_SNS_2025,식품/건강기능식품
220290,MN,Chianti,,,,Importer,Ulaanbaatar,KOTRA_SNS_2025,식품/건강기능식품
220290,UZ,Shahri kesh,,,,Importer,Shakhrisabz,KOTRA_SNS_2025,식품/건강기능식품
220290,UA,Nectar Senco,,,,Importer,Днепр,KOTRA_SNS_2025,식품/건강기능식품
220290,KZ,Jfood,,,,Importer,Алматы,KOTRA_SNS_2025,식품/건강기능식품
220290,MN,Khishigtengal llc,,,,Importer,Ulaanbaatar,KOTRA_SNS_2025,식품/건강기능식품
220290,MN,power resourse llc,,,,Importer,Ulaanbaatar,KOTRA_SNS_2025,식품/건강기능식품
220290,MN,Bileg od vintura,,,,Importer,Ulaanbaatar,KOTRA_SNS_2025,식품/건강기능식품
220290,UA,Экономист,,,,Importer,Lutsk,KOTRA_SNS_2025,식품/건강기능식품
220290,AZ,SOCAR Polymer,,,,Importer,Baku,KOTRA_SNS_2025,식품/건강기능식품
220290,UA,"Одеса, Украна",,,,Importer,Odessa,KOTRA_SNS_2025,식품/건강기능식품
220290,KZ,Астана,,,,Importer,Астана,KOTRA_SNS_2025,식품/건강기능식품
220290,UA,"Менеджер, СММ",,,,Importer,Kharkiv,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Reliasourcing,,,,Importer,Metro Manila,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Eriguel Holdings,,,,Importer,Marikina City,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,La Peica Corporation,,,,Importer,Manila,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Miss Chloe Beauty collection,,,,Importer,Manila,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,"Aeta Tribe International Foundation,Inc.",,,,Importer,Olongapo,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Na,,,,Importer,Quezon City,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Kimjaden Enterprise,,,,Importer,Quezon City,KOTRA_SNS_2025,식품/건강기능식품
190230,PH,,,,,Importer,Laoag City,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Game City Icafe,,,,Importer,Mandaue City,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Resorts World Manila,,,,Importer,Makati,KOTRA_SNS_2025,식품/건강기능식품
190590,PH,magic mall,,,,Importer,mindanao,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Enchantress Beauty and Wellness,,,,Importer,Davao City,KOTRA_SNS_2025,식품/건강기능식품
210390,ID,Glamori,,,,Importer,Jakarta,KOTRA_SNS_2025,식품/건강기능식품
210690,ID,HYC SUKSES BERSAMA PT,,,,Importer,Jakarta,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Dj company,,,,Importer,Caloocan,KOTRA_SNS_2025,식품/건강기능식품
210390,MM,Eyes Professional Eye care,,,,Importer,Yangon,KOTRA_SNS_2025,식품/건강기능식품
190531,PH,Miracle Beauty International,,,,Importer,Manila,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,InfiniScents&Co .,,,,Importer,San Mateo,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,freindship,,,,Importer,Manila,KOTRA_SNS_2025,식품/건강기능식품
200971,MY,Snackyybar,,,,Importer,Kl,KOTRA_SNS_2025,식품/건강기능식품
210690,MY,Avidds (M) Sdn Bhd,,,,Importer,Petaling Jaya,KOTRA_SNS_2025,식품/건강기능식품
210690,MY,Metro Consumer sdn Bhd,,,,Importer,Kuala Lumpur,KOTRA_SNS_2025,식품/건강기능식품
200971,PH,ADLM Agri Marketing Inc,,,,Importer,Davao City,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,The Gentle Gourmet PH,,,,Importer,Taguig,KOTRA_SNS_2025,식품/건강기능식품
210690,SA,none,,,,Importer,Quwai'iyah,KOTRA_SNS_2025,식품/건강기능식품
210390,IN,resolve salvage and fire,,,,Importer,Navi Mumbai (New Mumbai),KOTRA_SNS_2025,식품/건강기능식품
200971,PH,na,,,,Importer,Manila,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Ostrea Construction,,,,Importer,Pateros,KOTRA_SNS_2025,식품/건강기능식품
200971,PH,Jtis Inc,,,,Importer,Makati,KOTRA_SNS_2025,식품/건강기능식품
210690,MA,Afcendis,,,,Importer,Casablanca,KOTRA_SNS_2025,식품/건강기능식품
210690,TR,Elcid,,,,Importer,Istanbul turkey,KOTRA_SNS_2025,식품/건강기능식품
210690,TH,Dont have,,,,Importer,Bangkok,KOTRA_SNS_2025,식품/건강기능식품
210690,MY,Guldust,,,,Importer,Shah Alam,KOTRA_SNS_2025,식품/건강기능식품
210690,ID,Pt guci luwak distribusi,,,,Importer,Denpasar,KOTRA_SNS_2025,식품/건강기능식품
210690,MY,Muleen (M) SDN BHD,,,,Importer,Petaling Jaya,KOTRA_SNS_2025,식품/건강기능식품
210690,VN,Binhminhfood,,,,Importer,Go Vap,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Potpot and Sherry's Store,,,,Importer,Antipolo City,KOTRA_SNS_2025,식품/건강기능식품
210690,HK,Bbqforfriends.com,,,,Importer,Hong Kong,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,EG Group,,,,Importer,Cebu City,KOTRA_SNS_2025,식품/건강기능식품
210690,ID,WOG Technologies,,,,Importer,Surabaya,KOTRA_SNS_2025,식품/건강기능식품
190230,PH,pat,,,,Importer,quezon city,KOTRA_SNS_2025,식품/건강기능식품
190590,PH,Not Applicable,,,,Importer,Cavite,KOTRA_SNS_2025,식품/건강기능식품
210390,PH,Pet Master Veterinary Clinic,,,,Importer,San Isidro,KOTRA_SNS_2025,식품/건강기능식품
190531,PH,shelemia Baron,,,,Importer,gensan,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,JAF Digital Marketing Services,,,,Importer,Mandaluyong,KOTRA_SNS_2025,식품/건강기능식품
190230,PH,GMC Corporation,,,,Importer,Makati,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,mahaelika company,,,,Importer,manila city,KOTRA_SNS_2025,식품/건강기능식품
210690,MY,Moniker,,,,Importer,Pj,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Self business Employeed,,,,Importer,trece,KOTRA_SNS_2025,식품/건강기능식품
210610,MY,Naturaes Sdn Bhd,,,,Importer,Kuala Lumpur,KOTRA_SNS_2025,식품/건강기능식품
210690,ID,M&G,,,,Importer,Tangerang,KOTRA_SNS_2025,식품/건강기능식품
190531,MM,SunnyLux,,,,Importer,Yangon,KOTRA_SNS_2025,식품/건강기능식품
210690,ID,CV Big One,,,,Importer,Surabaya,KOTRA_SNS_2025,식품/건강기능식품
210390,PH,Vegetari,,,,Importer,Los Baos,KOTRA_SNS_2025,식품/건강기능식품
210390,PH,suzuki,,,,Importer,novalishes,KOTRA_SNS_2025,식품/건강기능식품
220290,KH,PP,,,,Importer,Khum Chbar Ampou,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,so mot,,,,Importer,Manila,KOTRA_SNS_2025,식품/건강기능식품
210390,PH,,,,,Importer,Manila,KOTRA_SNS_2025,식품/건강기능식품
210390,KH,hh,,,,Importer,Khum Chbar Ampou,KOTRA_SNS_2025,식품/건강기능식품
220290,KH,Tharath,,,,Importer,Kampong Cham,KOTRA_SNS_2025,식품/건강기능식품
220290,US,compassion,,,,Importer,Denver,KOTRA_SNS_2025,식품/건강기능식품
220290,US,Asian Mart,,,,Importer,Burnsville,KOTRA_SNS_2025,식품/건강기능식품
210390,IT,Suitefood,,,,Importer,Milan,KOTRA_SNS_2025,식품/건강기능식품
220290,PL,On Investment,,,,Importer,Sopot,KOTRA_SNS_2025,식품/건강기능식품
220290,XK,Arcos,,,,Importer,Pristina,KOTRA_SNS_2025,식품/건강기능식품
210390,IT,Minnelea,,,,Importer,Moio della Civitella,KOTRA_SNS_2025,식품/건강기능식품
220290,GR,Silvergreen,,,,Importer,Rethymno,KOTRA_SNS_2025,식품/건강기능식품
220290,RO,Rou,,,,Importer,bucuresti,KOTRA_SNS_2025,식품/건강기능식품
220290,CZ,CESKA REPUBLIKA,,,,Importer,Ceska Republika,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,Fourtify,,,,Importer,Makati,KOTRA_SNS_2025,식품/건강기능식품
210390,PH,lumo,,,,Importer,Caloocan metro manila,KOTRA_SNS_2025,식품/건강기능식품
220290,KH,Hqppy day food and Beverages co.ltd,,,,Importer,Siem Reap,KOTRA_SNS_2025,식품/건강기능식품
220290,ID,Sahabat horeca,,,,Importer,Jakarta Barat,KOTRA_SNS_2025,식품/건강기능식품
220290,KH,kk,,,,Importer,Khum Chbar Ampou,KOTRA_SNS_2025,식품/건강기능식품
220290,KH,ssa,,,,Importer,Khum Chbar Ampou,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,Ajummart Korean Grocery,,,,Importer,Zamboanga City,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,JPMorgan Chase & Co.,,,,Importer,Quezon City,KOTRA_SNS_2025,식품/건강기능식품
210390,PH,JORAM MARKETING,,,,Importer,naga city,KOTRA_SNS_2025,식품/건강기능식품
220290,ID,pt jasco indonesia,,,,Importer,Jakarta,KOTRA_SNS_2025,식품/건강기능식품
210390,PH,sacora trading,,,,Importer,liloan cebu,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,,,,,Importer,Manila,KOTRA_SNS_2025,식품/건강기능식품
210390,PH,Mindev Global Foodlines,,,,Importer,Zamboanga City,KOTRA_SNS_2025,식품/건강기능식품
220290,CA,Genesis Trading Inc.,,,,Importer,Burnaby,KOTRA_SNS_2025,식품/건강기능식품
220290,US,zexale pharmacy,,,,Importer,River ridge,KOTRA_SNS_2025,식품/건강기능식품
220290,US,Brown brothers llc,,,,Importer,Cumberland,KOTRA_SNS_2025,식품/건강기능식품
220290,CA,Sun,,,,Importer,Toronto,KOTRA_SNS_2025,식품/건강기능식품
220290,PL,Yet to be founded,,,,Importer,Warszawa,KOTRA_SNS_2025,식품/건강기능식품
220290,ID,PT Alga Bioteknologi Indonesia,,,,Importer,Semarang,KOTRA_SNS_2025,식품/건강기능식품
210390,ID,bumbupecelbubroto,,,,Importer,jakarta selatan,KOTRA_SNS_2025,식품/건강기능식품
210390,PH,West woods marketing corporation,,,,Importer,Quezon City,KOTRA_SNS_2025,식품/건강기능식품
220290,TH,Bangkok Airways,,,,Importer,Bangkok,KOTRA_SNS_2025,식품/건강기능식품
190590,DE,Wd,,,,Importer,Munich,KOTRA_SNS_2025,식품/건강기능식품
190590,KH,nine dots,,,,Importer,phnom penh,KOTRA_SNS_2025,식품/건강기능식품
190590,PH,Janlen ice cream House,,,,Importer,Atimonan,KOTRA_SNS_2025,식품/건강기능식품
190590,PH,SVAQ3 Ventures OPC,,,,Importer,Las Pias,KOTRA_SNS_2025,식품/건강기능식품
190590,PH,,,,,Importer,Quezon City,KOTRA_SNS_2025,식품/건강기능식품
190590,VN,Not launched,,,,Importer,Hanoi,KOTRA_SNS_2025,식품/건강기능식품
190590,VN,Cng ty TNHH XD Thnh ng,,,,Importer,C Mau,KOTRA_SNS_2025,식품/건강기능식품
190590,VN,Bamien,,,,Importer,Hanoi,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Sumit Phuddaz,,,,Importer,Hisar,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Sumit Phuddaz,,,,Importer,Hisar,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Hospital,,,,Importer,Hyderabad,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Star International,,,,Importer,Mumbai,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Concept Hospitality Pvt Ltd,,,,Importer,Delhi,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Gupta,,,,Importer,Karnal,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,"ICT,Mumbai",,,,Importer,Thane,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Gifting Wardrobe,,,,Importer,Mumbai,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Sk,,,,Importer,Mumbai,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Yummilicious cakes n more,,,,Importer,Pune,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Furniture Mart,,,,Importer,Mumbai,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Nilkanth Corporation,,,,Importer,Surat,KOTRA_SNS_2025,식품/건강기능식품
210690,AW,Gay boy,,,,Importer,Ahmedabad,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Hero,,,,Importer,Karnal,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Saheli Beauty Studio and Academy,,,,Importer,Baroda,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,GDP stakes Pvt Ltd,,,,Importer,Mumbai,KOTRA_SNS_2025,식품/건강기능식품
210690,IN,Sumit Phuddaz,,,,Importer,Hisar,KOTRA_SNS_2025,식품/건강기능식품
190590,CL,Nobitex Ltda,,,,Importer,Iquique,KOTRA_SNS_2025,식품/건강기능식품
190590,EC,Casa Korea,,,,Importer,Quito,KOTRA_SNS_2025,식품/건강기능식품
190590,CA,TBD,,,,Importer,Montreal,KOTRA_SNS_2025,식품/건강기능식품
190590,TH,individual,,,,Importer,Bangkok,KOTRA_SNS_2025,식품/건강기능식품
190590,UZ,Sayhun Group Bottlers,,,,Importer,Tashkent,KOTRA_SNS_2025,식품/건강기능식품
190590,VN,"Dang Khanh Technology Co., Ltd.",,,,Importer,Ho Chi Minh City,KOTRA_SNS_2025,식품/건강기능식품
190590,BD,"Ilshin Taekwang Metal Co., Ltd from SOUTH KOREA",,,,Importer,Dhaka,KOTRA_SNS_2025,식품/건강기능식품
190590,IN,,,,,Importer,Bangalore,KOTRA_SNS_2025,식품/건강기능식품
190590,IN,Sankarya,,,,Importer,Mysore,KOTRA_SNS_2025,식품/건강기능식품
190590,IN,Light,,,,Importer,Mumbai,KOTRA_SNS_2025,식품/건강기능식품
190590,IN,Axis Bank,,,,Importer,Kolkata,KOTRA_SNS_2025,식품/건강기능식품
190590,IN,SM Enterprise,,,,Importer,Mumbai,KOTRA_SNS_2025,식품/건강기능식품
210690,PH,Presidential communication office,,,,Importer,Las Pias,KOTRA_SNS_2025,식품/건강기능식품
220290,UZ,Ulugbek,,,,Importer,Horazm,KOTRA_SNS_2025,식품/건강기능식품
220290,UZ,OOO ORBIS,,,,Importer,Ташкент,KOTRA_SNS_2025,식품/건강기능식품
220290,ID,yahooo,,,,Importer,bandung,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,MaxiDrug Pharmacy,,,,Importer,Muntinlupa City,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,mkjh,,,,Importer,Laguna,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,Gela Z Sebastian,,,,Importer,Quezon City,KOTRA_SNS_2025,식품/건강기능식품
220290,ID,PT Has Aneuk Nanggro,,,,Importer,Jakarta,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,ARC Hospitals,,,,Importer,Cebu City,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,Na,,,,Importer,Angeles City,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,LoadManna Dealer,,,,Importer,Cagayan de Oro,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,Ubeauty,,,,Importer,Manila,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,Medglobal pharmacy,,,,Importer,Las Pias,KOTRA_SNS_2025,식품/건강기능식품
220290,PH,Orient Pharmaceutical & Medical Distribution Inc.,,,,Importer,cebu city,KOTRA_SNS_2025,식품/건강기능식품
220290,ID,BUMN,,,,Importer,Surabaya,KOTRA_SNS_2025,식품/건강기능식품
220290,US,MWLCOA,,,,Importer,Denver,KOTRA_SNS_2025,식품/건강기능식품
220290,US,Santi internal medicine,,,,Importer,Sorrento,KOTRA_SNS_2025,식품/건강기능식품
220290,US,Yes,,,,Importer,Pasadena,KOTRA_SNS_2025,식품/건강기능식품
220290,IN,Deccan dDomino exports,,,,Importer,Hyderabad,KOTRA_SNS_2025,식품/건강기능식품
220290,IN,Medical store,,,,Importer,Mumbai,KOTRA_SNS_2025,식품/건강기능식품
220290,IN,Lifespan hospital,,,,Importer,Hyderabad,KOTRA_SNS_2025,식품/건강기능식품
220290,IN,"ceo in adarsh medical stores,junagadh,gujarat",,,,Importer,Junagadh,KOTRA_SNS_2025,식품/건강기능식품
220290,IN,Ashram Medical Centre.,,,,Importer,Visakhapatnam,KOTRA_SNS_2025,식품/건강기능식품
220290,PK,Shade Trust Hospital,,,,Importer,Lahore,KOTRA_SNS_2025,식품/건강기능식품
220290,IN,Solastaa Salons,,,,Importer,Mumbai,KOTRA_SNS_2025,식품/건강기능식품
220290,IN,Saanso Pharma,,,,Importer,Hyderabad,KOTRA_SNS_2025,식품/건강기능식품
220290,US,Usa na,,,,Importer,Chittagong,KOTRA_SNS_2025,식품/건강기능식품
220290,IN,INDPRIDE REMEDIES PVT LTD,,,,Importer,Baroda dahod,KOTRA_SNS_2025,식품/건강기능식품
220290,KE,Atlasrollout,,,,Importer,Mombasa,KOTRA_SNS_2025,식품/건강기능식품
220290,KE,Pharmacie,,,,Importer,City Estate,KOTRA_SNS_2025,식품/건강기능식품
220290,KE,Jennt Africa Ltd,,,,Importer,Nairobi,KOTRA_SNS_2025,식품/건강기능식품
220290,US,hnb.los,,,,Importer,parana,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,TKM,,,,Importer,CABA,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,alemn,,,,Importer,bsas,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,fyp,,,,Importer,Buenos Aires,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,torresalajas,,,,Importer,Bommmgil,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,alw,,,,Importer,Buenos Aires,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,Direccin Nacional de Vas Navegables,,,,Importer,pergaminos,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,a,,,,Importer,Paran,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,laud,,,,Importer,Buenos Aires,KOTRA_SNS_2025,식품/건강기능식품
220290,TH,Eness,,,,Importer,Bangkok,KOTRA_SNS_2025,식품/건강기능식품
220290,US,polertech,,,,Importer,cerrito,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,empleado,,,,Importer,caba,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,jua,,,,Importer,buenos aires,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,htm,,,,Importer,buenos aires,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,bjj,,,,Importer,Rare,KOTRA_SNS_2025,식품/건강기능식품
220290,US,arcor,,,,Importer,Buenos Aires,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,prieta,,,,Importer,Santa Fe,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,El Foxer,,,,Importer,oarana,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,.....,,,,Importer,Rosario,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,newfashion,,,,Importer,huston,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,jj,,,,Importer,Sauce Viejo,KOTRA_SNS_2025,식품/건강기능식품
220290,AR,.,,,,Importer,Buenos Aires,KOTRA_SNS_2025,식품/건강기능식품
220290,US,lope,,,,Importer,Los Angeles,KOTRA_SNS_2025,식품/건강기능식품
220290,TR,TNS Int Trading & Consulting Ltd,,,,Importer,Istanbul,KOTRA_SNS_2025,식품/건강기능식품
220290,TR,Kardelen fitness,,,,Importer,stanbul,KOTRA_SNS_2025,식품/건강기능식품
190590,NG,Infonet Consulting Group,,,,Importer,ikeja lagos,KOTRA_SNS_2025,식품/건강기능식품
190590,KE,Neon Ventures,,,,Importer,Nairobi,KOTRA_SNS_2025,식품/건강기능식품
190590,PK,traf international Pvt Ltd,,,,Importer,karachi,KOTRA_SNS_2025,식품/건강기능식품
190590,PK,CPEC International,,,,Importer,Wah can’t,KOTRA_SNS_2025,식품/건강기능식품
190590,PK,Muddasir,,,,Importer,Peshawar,KOTRA_SNS_2025,식품/건강기능식품
190590,PK,bonjour foods,,,,Importer,kahna nau Lahore,KOTRA_SNS_2025,식품/건강기능식품
190590,CI,KAHE INTERNATIONAL GROUP,,,,Importer,Abidjan,KOTRA_SNS_2025,식품/건강기능식품
190590,IN,Sell.do,,,,Importer,Pune,KOTRA_SNS_2025,식품/건강기능식품
190590,IN,Snifuniversal,,,,Importer,Mumbai,KOTRA_SNS_2025,식품/건강기능식품
190590,US,Kp agro,,,,Importer,Bulandshahr,KOTRA_SNS_2025,식품/건강기능식품
190590,IN,Metacentre Impex Private Limited,,,,Importer,Lucknow,KOTRA_SNS_2025,식품/건강기능식품
190590,IN,Bharat Electrodes,,,,Importer,Gauhati,KOTRA_SNS_2025,식품/건강기능식품
190590,ID,Yessy,,,,Importer,boyolali,KOTRA_SNS_2025,식품/건강기능식품
190590,ID,PT HASIMATA,,,,Importer,South Jakarta,KOTRA_SNS_2025,식품/건강기능식품
190590,ID,Imansyah mart,,,,Importer,Jakarta,KOTRA_SNS_2025,식품/건강기능식품
190590,ID,CV Rumah Tani Lestari,,,,Importer,Tangerang,KOTRA_SNS_2025,식품/건강기능식품
190590,ID,Firman,,,,Importer,Serang,KOTRA_SNS_2025,식품/건강기능식품
190590,ID,Sumber Rezeki Karunia Semesta,,,,Importer,Jakarta,KOTRA_SNS_2025,식품/건강기능식품
190590,GT,Nano Industries,,,,Importer,Guatemala City,KOTRA_SNS_2025,식품/건강기능식품
190590,PA,Ecotron Inc,,,,Importer,Panama,KOTRA_SNS_2025,식품/건강기능식품
190590,MA,Joa,,,,Importer,Casablanca,KOTRA_SNS_2025,식품/건강기능식품
190590,AE,Individual,,,,Importer,Dubai,KOTRA_SNS_2025,식품/건강기능식품
190590,CA,C4life,,,,Importer,"Vancouver,BC",KOTRA_SNS_2025,식품/건강기능식품
