hs_code,country,buyer_name,annual_usd,shipments,last_date,buyer_type,city,source,product_category
330499,US,Asian Beauty Mart Trading Co.,760000,12,2026-01-30,Asian Market Specialist,Los Angeles,Customs_US,화장품/뷰티
330499,US,GlowBox Subscription Beauty LLC,580000,16,2026-03-05,Subscription Box,Austin,Customs_US,화장품/뷰티
330499,US,Texas Spa Supply Wholesale,390000,8,2026-01-20,Spa/Salon Supplier,Dallas,Customs_US,화장품/뷰티
330499,US,MegaMart Cosmetics USA,9600000,24,2026-03-01,Mass Retailer,Bentonville,Customs_US,화장품/뷰티
330499,US,Pacific Rim Beauty Imports,1200000,16,2026-02-08,Pan-Asian Distributor,Seattle,Customs_US,화장품/뷰티
330499,US,NaturalGlow Supply Co.,480000,10,2025-12-20,Clean Beauty Specialist,Portland,Customs_US,화장품/뷰티
330499,US,HMart Beauty Wholesale,840000,12,2026-01-25,Korean-American Chain,Los Angeles,Customs_US,화장품/뷰티
330499,JP,Tokyo Beauty Imports KK,1800000,18,2026-02-10,Distributor,Tokyo,Customs_JP,화장품/뷰티
330499,JP,Osaka Cosmetic Trading Co.,1200000,14,2026-01-15,Wholesaler,Osaka,Customs_JP,화장품/뷰티
330499,JP,Hana Beauty Japan Corp,2400000,22,2026-03-01,K-Beauty Specialist,Tokyo,Customs_JP,화장품/뷰티
330499,DE,Euro K-Beauty GmbH,1560000,16,2026-02-05,European Distributor,Berlin,Customs_DE,화장품/뷰티
330499,DE,Berlin Skincare Import UG,720000,8,2025-12-15,Online Retailer,Frankfurt,Customs_DE,화장품/뷰티
330499,MY,KL Beauty Imports Sdn Bhd,960000,10,2026-01-28,Distributor,Kuala Lumpur,Customs_MY,화장품/뷰티
330499,MY,Halal Beauty Trading MY,720000,8,2026-02-12,Halal Specialist,Kuala Lumpur,Customs_MY,화장품/뷰티
330499,SG,ASEAN Beauty Hub Pte Ltd,2400000,24,2026-03-05,Regional Hub Distributor,Singapore,Customs_SG,화장품/뷰티
330499,SG,Singapore K-Beauty Importers,1080000,12,2026-01-18,K-Beauty Specialist,Singapore,Customs_SG,화장품/뷰티
330499,ID,Jakarta Beauty Import PT,840000,9,2026-01-10,Distributor,Jakarta,Customs_ID,화장품/뷰티
330499,ID,Surabaya Cosme Trading,480000,5,2025-11-25,Wholesaler,Surabaya,Customs_ID,화장품/뷰티
330499,PH,Manila K-Beauty Import Corp,720000,9,2026-02-01,K-Beauty Specialist,Manila,Customs_PH,화장품/뷰티
330499,PH,Philippine Skincare Wholesale,480000,6,2025-12-05,Wholesaler,Cebu,Customs_PH,화장품/뷰티
330410,PH,Lazada,,,,Importer,Quezon City,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Pak Estate Marketing,,,,Importer,Faisalabad,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Angellica Herbotics,,,,Importer,Jamnagar,KOTRA_SNS_2025,화장품/뷰티
330499,PK,JM Enterprises,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330499,PK,abcd,,,,Importer,lahore,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Mehran Enterprise sukkur cosmetics and beauty shop beautyparlours item,,,,Importer,Sukkur,KOTRA_SNS_2025,화장품/뷰티
330499,IN,farmson enterprise,,,,Importer,Junagadh,KOTRA_SNS_2025,화장품/뷰티
330499,PK,,,,,Importer,Islamabad,KOTRA_SNS_2025,화장품/뷰티
330499,IN,stanford school,,,,Importer,Bhopal,KOTRA_SNS_2025,화장품/뷰티
330420,IN,Jiyana Crafts,,,,Importer,Rajkot,KOTRA_SNS_2025,화장품/뷰티
330499,GB,Amazon.com,,,,Importer,Huddersfield,KOTRA_SNS_2025,화장품/뷰티
330491,BD,BeeStudio,,,,Importer,Dhaka,KOTRA_SNS_2025,화장품/뷰티
330499,PK,i have my own small business,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
340130,PK,CMH Lahore Medical College / Institute of Dentistry,,,,Importer,lahore,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Scentaass Traders,,,,Importer,Islamabad,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Eden Overseas,,,,Importer,New delhi,KOTRA_SNS_2025,화장품/뷰티
330420,PK,Cosmetics,,,,Importer,HYDERABAD sindh pk,KOTRA_SNS_2025,화장품/뷰티
330410,PK,Maahzu Closets,,,,Importer,Lahore,KOTRA_SNS_2025,화장품/뷰티
330499,PK,xyz,,,,Importer,karachi,KOTRA_SNS_2025,화장품/뷰티
330499,US,sknautoshoppe,,,,Importer,Gurgaon,KOTRA_SNS_2025,화장품/뷰티
330410,IN,kottram healthcare pvt Ltd,,,,Importer,Chennai,KOTRA_SNS_2025,화장품/뷰티
340130,IN,SCPL,,,,Importer,Mumbai,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Atlaspot India Private Limited,,,,Importer,vapi,KOTRA_SNS_2025,화장품/뷰티
330499,IN,HDFC,,,,Importer,Abohar,KOTRA_SNS_2025,화장품/뷰티
330499,US,CommissionEmpire.com,,,,Importer,Pathankot,KOTRA_SNS_2025,화장품/뷰티
340130,IN,Crompackindia,,,,Importer,Ghaziabad,KOTRA_SNS_2025,화장품/뷰티
340130,IN,Self employed,,,,Importer,Delhi,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Tech Mahindra,,,,Importer,Mumbai,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Comstar,,,,Importer,Islamabad,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Abrar Enterprises,,,,Importer,Tahsil Fatehpur,KOTRA_SNS_2025,화장품/뷰티
330510,ID,Elvo Indonesia,,,,Importer,Surabaya,KOTRA_SNS_2025,화장품/뷰티
330499,PH,online seller,,,,Importer,Calamba,KOTRA_SNS_2025,화장품/뷰티
330499,PH,,,,,Importer,Quezon City,KOTRA_SNS_2025,화장품/뷰티
330499,ID,Myshoppingsolutiononline,,,,Importer,Surabaya,KOTRA_SNS_2025,화장품/뷰티
330410,KH,Heritage Suites Hotel,,,,Importer,Srok Siem Reap,KOTRA_SNS_2025,화장품/뷰티
330499,PH,3d Analyzer Information Technologies Inc.,,,,Importer,pasay city,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Trendz Marketing Official,,,,Importer,Consolacion Cebu,KOTRA_SNS_2025,화장품/뷰티
330499,PH,AMZ,,,,Importer,Las Pias,KOTRA_SNS_2025,화장품/뷰티
330790,PH,housekeeping specialeast,,,,Importer,taguig city,KOTRA_SNS_2025,화장품/뷰티
340130,PH,Cuta Barangay Hall,,,,Importer,Batangas City,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Sonrisa Dental,,,,Importer,Muntinlupa City,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Browlab Manila,,,,Importer,Fort Bonifacio,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Novee Laboratory Aesthetics Corporation,,,,Importer,Davao City,KOTRA_SNS_2025,화장품/뷰티
330499,US,Sitel Corporation Philippines,,,,Importer,marilao bulacan,KOTRA_SNS_2025,화장품/뷰티
330499,PH,DMCI HOMES,,,,Importer,Sta Rosa,KOTRA_SNS_2025,화장품/뷰티
330410,US,Many Faces with tay,,,,Importer,richmond,KOTRA_SNS_2025,화장품/뷰티
330499,US,cascade resale store,,,,Importer,Bowie,KOTRA_SNS_2025,화장품/뷰티
330410,US,Roxbury Global Solutions INC,,,,Importer,Plantation,KOTRA_SNS_2025,화장품/뷰티
330590,US,Layla's Lovelies,,,,Importer,Pendleton,KOTRA_SNS_2025,화장품/뷰티
330499,CA,Earth Pluse,,,,Importer,Toronto,KOTRA_SNS_2025,화장품/뷰티
330499,US,Kita Concepts,,,,Importer,Dallas,KOTRA_SNS_2025,화장품/뷰티
330499,US,Crowned in glory,,,,Importer,Memphis,KOTRA_SNS_2025,화장품/뷰티
330499,US,Bloom beauty supplies Co.,,,,Importer,Downey,KOTRA_SNS_2025,화장품/뷰티
330420,US,Blakwardrob,,,,Importer,Richfield,KOTRA_SNS_2025,화장품/뷰티
330499,US,Na,,,,Importer,Colorado Springs,KOTRA_SNS_2025,화장품/뷰티
330499,CA,7 Industries Sales and Marketing,,,,Importer,Toronto,KOTRA_SNS_2025,화장품/뷰티
330410,US,Elana’s beauty,,,,Importer,Sacramento,KOTRA_SNS_2025,화장품/뷰티
330499,US,MiK Enterprises LLC,,,,Importer,West Valley City,KOTRA_SNS_2025,화장품/뷰티
330420,US,Washington DC,,,,Importer,Alexandria,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Bittu exim,,,,Importer,surat,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Beauty Box Cosmetics (TBB COSMETICS PRIVATE LIMITED),,,,Importer,Mumbai,KOTRA_SNS_2025,화장품/뷰티
330491,US,Mychoice Enterprise Ltd,,,,Importer,Wyoming,KOTRA_SNS_2025,화장품/뷰티
330410,PK,MDK Japan,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330499,IN,CrossCon / EKO GEKO PRIVATE LIMITED,,,,Importer,Mumbai,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Aarna Pharmaceuticals,,,,Importer,Ahmedabad,KOTRA_SNS_2025,화장품/뷰티
330410,IN,AVS Ventures,,,,Importer,Dehra Dun,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Anu's,,,,Importer,Mumbai,KOTRA_SNS_2025,화장품/뷰티
330590,MN,Zuushop,,,,Importer,Ulaanbaatar,KOTRA_SNS_2025,화장품/뷰티
330499,UA,Korea cosmetics Ukraine,,,,Importer,Kyiv,KOTRA_SNS_2025,화장품/뷰티
330499,US,Self employed,,,,Importer,Экибастуз,KOTRA_SNS_2025,화장품/뷰티
330590,UZ,Zartech Pro LLC,,,,Importer,Tashkent,KOTRA_SNS_2025,화장품/뷰티
330510,UA,MORO Ukraine,,,,Importer,Kyiv,KOTRA_SNS_2025,화장품/뷰티
330499,MN,Apexcom,,,,Importer,Ulaanbaatar,KOTRA_SNS_2025,화장품/뷰티
330499,KZ,Работа не по найму,,,,Importer,Астана,KOTRA_SNS_2025,화장품/뷰티
330499,UZ,Al Majid Beauty group,,,,Importer,Tashkent,KOTRA_SNS_2025,화장품/뷰티
330499,ZA,personal,,,,Importer,Uzbekistan,KOTRA_SNS_2025,화장품/뷰티
330499,GB,doctor,,,,Importer,New Delhi,KOTRA_SNS_2025,화장품/뷰티
330410,KW,Ishq Aur Dervaish,,,,Importer,Salmiya,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Arizona Enterprises,,,,Importer,Narowal,KOTRA_SNS_2025,화장품/뷰티
330499,AE,topchoicediamon l.l.c,,,,Importer,dubai,KOTRA_SNS_2025,화장품/뷰티
330499,IN,RJShop,,,,Importer,Surat,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Lookcious,,,,Importer,Rourkela,KOTRA_SNS_2025,화장품/뷰티
330499,PH,The White Closet,,,,Importer,Santa Rosa,KOTRA_SNS_2025,화장품/뷰티
330499,US,VA Cowork,,,,Importer,Cauayan City,KOTRA_SNS_2025,화장품/뷰티
340130,PH,SKIN HABIT MNL,,,,Importer,Mandaluyong,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Fit And Trim Manila,,,,Importer,Makati,KOTRA_SNS_2025,화장품/뷰티
330499,PH,,,,,Importer,"Taytay, Rizal",KOTRA_SNS_2025,화장품/뷰티
330499,PH,Aguila Businesses,,,,Importer,Victorias City,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Schwarzkopf Professional Philippines,,,,Importer,imus,KOTRA_SNS_2025,화장품/뷰티
330491,PH,marinne home inn,,,,Importer,Puerto Princesa,KOTRA_SNS_2025,화장품/뷰티
330499,PH,"Followed By 1,653,865 People",,,,Importer,Davao City,KOTRA_SNS_2025,화장품/뷰티
330790,PH,Online Business,,,,Importer,San Fernando,KOTRA_SNS_2025,화장품/뷰티
330491,KH,Cambodia,,,,Importer,Siem Reap,KOTRA_SNS_2025,화장품/뷰티
330410,PH,AP Law,,,,Importer,Manila,KOTRA_SNS_2025,화장품/뷰티
330499,PH,MB Digital Hub,,,,Importer,Bacoor,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Tabzzizlers Restobar,,,,Importer,cebu city,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Snc dental clinic,,,,Importer,Dasmarias,KOTRA_SNS_2025,화장품/뷰티
330491,PH,,,,,Importer,Las Pias,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Ucart,,,,Importer,Davao City,KOTRA_SNS_2025,화장품/뷰티
330499,US,,,,,Importer,dasma cavite,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Jarie Potato Corner,,,,Importer,Quezon City,KOTRA_SNS_2025,화장품/뷰티
330499,PH,QES Technology Philippines Inc,,,,Importer,Las Pias,KOTRA_SNS_2025,화장품/뷰티
330491,MM,Beauty & Seoul,,,,Importer,Yangon,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Newspaper,,,,Importer,West Delhi,KOTRA_SNS_2025,화장품/뷰티
340130,IN,Koushal Vikas Yojna Foundation,,,,Importer,Kolkata,KOTRA_SNS_2025,화장품/뷰티
330499,PK,stopNshop365,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330499,IN,The Nutrition Care,,,,Importer,Delhi,KOTRA_SNS_2025,화장품/뷰티
330499,IN,AMISAN INDIA,,,,Importer,Thane,KOTRA_SNS_2025,화장품/뷰티
330499,BD,Silk Route Design Ltd.,,,,Importer,Dhaka,KOTRA_SNS_2025,화장품/뷰티
330499,IN,No company,,,,Importer,New delhi,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Sanket collection,,,,Importer,Agra,KOTRA_SNS_2025,화장품/뷰티
330510,BD,SISMO ELECTRONICS BANGLADESH LTD,,,,Importer,DHAKA,KOTRA_SNS_2025,화장품/뷰티
330491,PK,HNM,,,,Importer,Lahore,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Atsol Ventures,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Rastek Technologies,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330420,PK,simplybuy,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330499,PK,LH,,,,Importer,Rawalpindi,KOTRA_SNS_2025,화장품/뷰티
340130,PK,Skyline,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330499,PK,"Islamabad, Pakistan",,,,Importer,multan,KOTRA_SNS_2025,화장품/뷰티
330499,US,Lilydove LLC,,,,Importer,florida,KOTRA_SNS_2025,화장품/뷰티
330491,BD,The Coach,,,,Importer,Dhaka,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Youtuber and reviewer,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330499,BD,New U cosmetics zone,,,,Importer,Dhaka,KOTRA_SNS_2025,화장품/뷰티
330410,IN,Ayurveda Doctor,,,,Importer,Hassan,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Staid Lifesciences Pvt Ltd,,,,Importer,Delhi,KOTRA_SNS_2025,화장품/뷰티
330499,BD,new,,,,Importer,dhaka,KOTRA_SNS_2025,화장품/뷰티
330499,BD,Atryz International,,,,Importer,Chittagong,KOTRA_SNS_2025,화장품/뷰티
330499,PK,no,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330790,IN,Lokah,,,,Importer,Ernakulam,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Hrim Enterprise,,,,Importer,Ahmedabad,KOTRA_SNS_2025,화장품/뷰티
330491,IN,Hyderabad,,,,Importer,Hyderabad,KOTRA_SNS_2025,화장품/뷰티
330491,PK,Wajid khan salon,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Medigreen Pharmacy,,,,Importer,Islamabad,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Demands Media,,,,Importer,Lahore,KOTRA_SNS_2025,화장품/뷰티
330499,IN,Ideas plus technology solutions pvt ltd,,,,Importer,Bharuch,KOTRA_SNS_2025,화장품/뷰티
330499,BD,Plasma A Sustainable Chemistry Digital Institute,,,,Importer,Dhaka,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Ahmad Marketing and distribution network,,,,Importer,sahiwal,KOTRA_SNS_2025,화장품/뷰티
330499,BD,ABCO Ltd,,,,Importer,Dhaka,KOTRA_SNS_2025,화장품/뷰티
330790,PK,aynurfoods,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330499,PK,exhiVits,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330499,CL,IPS,,,,Importer,Lhr,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Sadias,,,,Importer,Rawalpindi,KOTRA_SNS_2025,화장품/뷰티
330499,IN,ASTHA,,,,Importer,Alipurduar,KOTRA_SNS_2025,화장품/뷰티
330430,PK,ayesha online store,,,,Importer,batkhela.district malakand.,KOTRA_SNS_2025,화장품/뷰티
330499,PK,M Alam & Sons,,,,Importer,"Ghakkhar, Gujranwala",KOTRA_SNS_2025,화장품/뷰티
330499,BD,awal enterprize,,,,Importer,Dhaka,KOTRA_SNS_2025,화장품/뷰티
330420,PK,HBL,,,,Importer,Rawalpindi,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Elegance Cosmetics,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330790,IN,teacher,,,,Importer,noida,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Oriflame,,,,Importer,Faisalabad,KOTRA_SNS_2025,화장품/뷰티
330499,IN,narpavi enterprises and services,,,,Importer,kumbakonam,KOTRA_SNS_2025,화장품/뷰티
330491,PK,FINCA Microfinance Bank Limited,,,,Importer,Rawalpindi,KOTRA_SNS_2025,화장품/뷰티
330410,US,Wer,,,,Importer,Delhi,KOTRA_SNS_2025,화장품/뷰티
330499,BD,Lotus Shares & Securities Ltd,,,,Importer,Chittagong,KOTRA_SNS_2025,화장품/뷰티
330499,PH,A.A.V. Talents Training & Management Enterprises,,,,Importer,Paraaque,KOTRA_SNS_2025,화장품/뷰티
330790,PH,Service teknicol,,,,Importer,Taguig,KOTRA_SNS_2025,화장품/뷰티
330499,PH,unemployed,,,,Importer,PULILAN,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Municipality of Guiguinto,,,,Importer,Bulakan,KOTRA_SNS_2025,화장품/뷰티
330790,ID,Cece lunch box,,,,Importer,Jakarta,KOTRA_SNS_2025,화장품/뷰티
330499,MY,kencana food,,,,Importer,kedah,KOTRA_SNS_2025,화장품/뷰티
330499,PH,IM MEDIA.PH INC.,,,,Importer,Paranaque City,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Jateser Fusion,,,,Importer,Cainta,KOTRA_SNS_2025,화장품/뷰티
330499,PH,non,,,,Importer,quilib rosario batangas,KOTRA_SNS_2025,화장품/뷰티
330499,PH,ICON Ideal Concepts,,,,Importer,Cagayan de Oro,KOTRA_SNS_2025,화장품/뷰티
330499,PH,free lance,,,,Importer,Philippines,KOTRA_SNS_2025,화장품/뷰티
330499,PH,"Pinoy Modern Farms, Inc.",,,,Importer,Quezon City Philippines,KOTRA_SNS_2025,화장품/뷰티
330499,PH,MSR Healthcare Inc .,,,,Importer,San Jose del Monte City,KOTRA_SNS_2025,화장품/뷰티
330499,ID,My Own Company,,,,Importer,Batam,KOTRA_SNS_2025,화장품/뷰티
330499,PH,OCD,,,,Importer,Puerto Princesa,KOTRA_SNS_2025,화장품/뷰티
330499,PH,Self Employed,,,,Importer,Quezon City,KOTRA_SNS_2025,화장품/뷰티
330410,PH,Golden Glow Skin Solutions Inc.,,,,Importer,Quezon City,KOTRA_SNS_2025,화장품/뷰티
330499,PH,S&L International,,,,Importer,Baguio City,KOTRA_SNS_2025,화장품/뷰티
330499,JO,Compass for Security System,,,,Importer,Amman,KOTRA_SNS_2025,화장품/뷰티
330499,AE,Al Amazon building construction llc,,,,Importer,Sharjah,KOTRA_SNS_2025,화장품/뷰티
330499,OM,University of Technology and Applied Sciences,,,,Importer,Sohar,KOTRA_SNS_2025,화장품/뷰티
330499,MA,Global Hygienic group,,,,Importer,Casablanca,KOTRA_SNS_2025,화장품/뷰티
330499,EG,gh,,,,Importer,Cairo,KOTRA_SNS_2025,화장품/뷰티
330300,EG,Aboelsoud Import & Export Co.EGYPT,,,,Importer,Alexandria,KOTRA_SNS_2025,화장품/뷰티
330499,TR,optimum makine,,,,Importer,Konya,KOTRA_SNS_2025,화장품/뷰티
330420,EG,MKUP,,,,Importer,Cairo,KOTRA_SNS_2025,화장품/뷰티
330499,AE,Neo news,,,,Importer,Dubai,KOTRA_SNS_2025,화장품/뷰티
330499,JP,Shonan Izumi Hospital,,,,Importer,Yokohama,KOTRA_SNS_2025,화장품/뷰티
330499,JP,Happy tex international,,,,Importer,wakabayashi,KOTRA_SNS_2025,화장품/뷰티
330499,JP,Tokyo Institute of Technology,,,,Importer,Yokohama,KOTRA_SNS_2025,화장품/뷰티
330420,JP,Special nursing home,,,,Importer,Hamamatsu,KOTRA_SNS_2025,화장품/뷰티
330499,PE,ibs support sac,,,,Importer,Lima,KOTRA_SNS_2025,화장품/뷰티
330499,EC,marcapura,,,,Importer,Cuenca,KOTRA_SNS_2025,화장품/뷰티
330499,CL,Banco Santander,,,,Importer,Santiago,KOTRA_SNS_2025,화장품/뷰티
330499,CO,garantisa,,,,Importer,Bucaramanga,KOTRA_SNS_2025,화장품/뷰티
330491,MX,n,,,,Importer,Oaxaca de Jurez,KOTRA_SNS_2025,화장품/뷰티
330499,PE,Chapra store,,,,Importer,Arequipa,KOTRA_SNS_2025,화장품/뷰티
330410,PE,The playful english Academy,,,,Importer,Hunuco,KOTRA_SNS_2025,화장품/뷰티
330499,CO,D&C GROUP COSMETIC SAS,,,,Importer,Villavicencio,KOTRA_SNS_2025,화장품/뷰티
330499,ES,Karina Montoya,,,,Importer,Alicante,KOTRA_SNS_2025,화장품/뷰티
330499,MX,Laboratorios DermaStore,,,,Importer,Mexico City,KOTRA_SNS_2025,화장품/뷰티
330499,CO,JJ'S Pizzeria,,,,Importer,Villavicencio,KOTRA_SNS_2025,화장품/뷰티
330499,PE,Tarjeta Naranja,,,,Importer,Huancayo,KOTRA_SNS_2025,화장품/뷰티
330499,BR,Loja infinita,,,,Importer,Florianpolis,KOTRA_SNS_2025,화장품/뷰티
330499,MX,MAYRA,,,,Importer,Guadalajara,KOTRA_SNS_2025,화장품/뷰티
330420,MX,GIST: Gwangju Institute of Science and Technology,,,,Importer,Mxico,KOTRA_SNS_2025,화장품/뷰티
330499,GT,Pronatt,,,,Importer,Guatemala City,KOTRA_SNS_2025,화장품/뷰티
330430,AR,inversiones DJ86,,,,Importer,buenos aires,KOTRA_SNS_2025,화장품/뷰티
330499,CL,Unnie Beauty,,,,Importer,Santiago,KOTRA_SNS_2025,화장품/뷰티
330499,MX,Gobierno Estatal,,,,Importer,Monterrey,KOTRA_SNS_2025,화장품/뷰티
330499,MX,De Todo,,,,Importer,Santa Matilde,KOTRA_SNS_2025,화장품/뷰티
330510,AR,Independiente,,,,Importer,Buenos Aires,KOTRA_SNS_2025,화장품/뷰티
330499,EC,HOSPITAL DEL IESS MACHALA,,,,Importer,Machala,KOTRA_SNS_2025,화장품/뷰티
330499,CO,Kiwi Shop,,,,Importer,Medelln,KOTRA_SNS_2025,화장품/뷰티
330499,PE,Camuente s.a,,,,Importer,Lima,KOTRA_SNS_2025,화장품/뷰티
330499,PE,ninguna,,,,Importer,Arequipa,KOTRA_SNS_2025,화장품/뷰티
330499,CO,Fenix,,,,Importer,Bogot,KOTRA_SNS_2025,화장품/뷰티
330499,GT,Naturel,,,,Importer,Ciudad de Guatemala,KOTRA_SNS_2025,화장품/뷰티
330499,PK,corporate freedom,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330410,PK,albert pharma pvt ltd,,,,Importer,Lahore,KOTRA_SNS_2025,화장품/뷰티
330499,US,global trading corporation,,,,Importer,New York,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Wapda,,,,Importer,Hyderabad,KOTRA_SNS_2025,화장품/뷰티
340111,PK,AHK,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330499,IN,hotice,,,,Importer,Srinagar,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Journalists For International Peace,,,,Importer,dinga,KOTRA_SNS_2025,화장품/뷰티
330499,PK,Yunus Textile,,,,Importer,Karachi,KOTRA_SNS_2025,화장품/뷰티
330499,BD,Global hitech,,,,Importer,dhaka,KOTRA_SNS_2025,화장품/뷰티
